
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 5.68341538e-002, 0.00000000e+000, 2.21325412e-001, 4.81915548e-002, 1.95251778e-001, 9.88353443e+000, 5.68341538e-002
1.09999999e-001, 5.82914390e-002, 0.00000000e+000, 2.21917346e-001, 4.77941968e-002, 1.95117593e-001, 9.90860939e+000, 5.82914390e-002
1.09999999e-001, 5.97487241e-002, 0.00000000e+000, 2.23010823e-001, 4.73968275e-002, 1.95462301e-001, 9.93368530e+000, 5.97487241e-002
1.09999999e-001, 6.12060092e-002, 0.00000000e+000, 2.22975105e-001, 4.70663570e-002, 1.94917873e-001, 1.00089531e+001, 6.12060092e-002
1.09999999e-001, 6.26632944e-002, 0.00000000e+000, 2.22834915e-001, 4.67544347e-002, 1.94332644e-001, 1.00981369e+001, 6.26632944e-002
1.09999999e-001, 6.41205832e-002, 0.00000000e+000, 2.23023161e-001, 4.64425087e-002, 1.94071069e-001, 1.01873188e+001, 6.41205832e-002
1.09999999e-001, 6.55778721e-002, 0.00000000e+000, 2.22760469e-001, 4.61356118e-002, 1.93513796e-001, 1.03027649e+001, 6.55778721e-002
1.09999999e-001, 6.70351610e-002, 0.00000000e+000, 2.22212866e-001, 4.58319001e-002, 1.92770779e-001, 1.04348335e+001, 6.70351610e-002
1.09999999e-001, 6.84924498e-002, 0.00000000e+000, 2.21845746e-001, 4.55281809e-002, 1.92208380e-001, 1.05669022e+001, 6.84924498e-002
1.09999999e-001, 6.99497387e-002, 0.00000000e+000, 2.21195027e-001, 4.52281274e-002, 1.91458389e-001, 1.07068863e+001, 6.99497387e-002
1.09999999e-001, 7.14070275e-002, 0.00000000e+000, 2.20075577e-001, 4.49326858e-002, 1.90360442e-001, 1.08568726e+001, 7.14070275e-002
1.09999999e-001, 7.28643164e-002, 0.00000000e+000, 2.19051585e-001, 4.46372442e-002, 1.89358264e-001, 1.10068579e+001, 7.28643164e-002
1.09999999e-001, 7.43216053e-002, 0.00000000e+000, 2.17876583e-001, 4.43539172e-002, 1.88250214e-001, 1.11543741e+001, 7.43216053e-002
1.09999999e-001, 7.57788941e-002, 0.00000000e+000, 2.16106057e-001, 4.41031121e-002, 1.86666340e-001, 1.12952528e+001, 7.57788941e-002
1.09999999e-001, 7.72361830e-002, 0.00000000e+000, 2.14391023e-001, 4.38523069e-002, 1.85137078e-001, 1.14361296e+001, 7.72361830e-002
1.09999999e-001, 7.86934718e-002, 0.00000000e+000, 2.12652653e-001, 4.36086357e-002, 1.83592960e-001, 1.15737877e+001, 7.86934718e-002
1.09999999e-001, 8.01507607e-002, 0.00000000e+000, 2.10244760e-001, 4.34286073e-002, 1.81462005e-001, 1.16827765e+001, 8.01507607e-002
1.09999999e-001, 8.16080496e-002, 0.00000000e+000, 2.07874209e-001, 4.32485864e-002, 1.79366916e-001, 1.17917700e+001, 8.16080496e-002
1.09999999e-001, 8.30653384e-002, 0.00000000e+000, 2.05542251e-001, 4.30685617e-002, 1.77308649e-001, 1.19007540e+001, 8.30653384e-002
1.09999999e-001, 8.45226273e-002, 0.00000000e+000, 2.02698812e-001, 4.29432057e-002, 1.74858868e-001, 1.19780111e+001, 8.45226273e-002
1.09999999e-001, 8.59799162e-002, 0.00000000e+000, 1.99844152e-001, 4.28219512e-002, 1.72404349e-001, 1.20528803e+001, 8.59799162e-002
1.09999999e-001, 8.74372050e-002, 0.00000000e+000, 1.96825296e-001, 4.27245051e-002, 1.69808015e-001, 1.21146584e+001, 8.74372050e-002
1.09999999e-001, 8.88944939e-002, 0.00000000e+000, 1.93648860e-001, 4.26496714e-002, 1.67075917e-001, 1.21640234e+001, 8.88944939e-002
1.09999999e-001, 9.03517827e-002, 0.00000000e+000, 1.90459371e-001, 4.25798520e-002, 1.64337188e-001, 1.22119112e+001, 9.03517827e-002
1.09999999e-001, 9.18090716e-002, 0.00000000e+000, 1.86913773e-001, 4.25575636e-002, 1.61321789e-001, 1.22458944e+001, 9.18090716e-002
1.09999999e-001, 9.32663605e-002, 0.00000000e+000, 1.83399364e-001, 4.25352715e-002, 1.58335730e-001, 1.22798653e+001, 9.32663605e-002
