
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 3.35175917e-002, 0.00000000e+000, 2.35281244e-001, 4.67023179e-002, 2.05595449e-001, 1.02623377e+001, 3.35175917e-002
1.09999999e-001, 3.49748768e-002, 0.00000000e+000, 2.33889818e-001, 4.64992523e-002, 2.04064921e-001, 1.03443594e+001, 3.49748768e-002
1.09999999e-001, 3.64321619e-002, 0.00000000e+000, 2.32662648e-001, 4.62961830e-002, 2.02695027e-001, 1.04263744e+001, 3.64321619e-002
1.09999999e-001, 3.78894471e-002, 0.00000000e+000, 2.31114209e-001, 4.61153761e-002, 2.01114282e-001, 1.05111904e+001, 3.78894471e-002
1.09999999e-001, 3.93467322e-002, 0.00000000e+000, 2.29386017e-001, 4.59473208e-002, 1.99417233e-001, 1.05976067e+001, 3.93467322e-002
1.09999999e-001, 4.08040173e-002, 0.00000000e+000, 2.27744371e-001, 4.57792729e-002, 1.97805852e-001, 1.06840239e+001, 4.08040173e-002
1.09999999e-001, 4.22613025e-002, 0.00000000e+000, 2.25943848e-001, 4.56253290e-002, 1.96091846e-001, 1.07726097e+001, 4.22613025e-002
1.09999999e-001, 4.37185876e-002, 0.00000000e+000, 2.23916918e-001, 4.54875939e-002, 1.94216013e-001, 1.08636951e+001, 4.37185876e-002
1.09999999e-001, 4.51758727e-002, 0.00000000e+000, 2.21937492e-001, 4.53498624e-002, 1.92386478e-001, 1.09547710e+001, 4.51758727e-002
1.09999999e-001, 4.66331579e-002, 0.00000000e+000, 2.19852984e-001, 4.52205725e-002, 1.90481007e-001, 1.10481100e+001, 4.66331579e-002
1.09999999e-001, 4.80904430e-002, 0.00000000e+000, 2.17437893e-001, 4.51114997e-002, 1.88316062e-001, 1.11468735e+001, 4.80904430e-002
1.09999999e-001, 4.95477282e-002, 0.00000000e+000, 2.15055540e-001, 4.50024232e-002, 1.86181828e-001, 1.12456341e+001, 4.95477282e-002
1.09999999e-001, 5.10050133e-002, 0.00000000e+000, 2.12666035e-001, 4.48971614e-002, 1.84046626e-001, 1.13438988e+001, 5.10050133e-002
1.09999999e-001, 5.24622984e-002, 0.00000000e+000, 2.10017726e-001, 4.48188782e-002, 1.81706116e-001, 1.14386091e+001, 5.24622984e-002
1.09999999e-001, 5.39195836e-002, 0.00000000e+000, 2.07395777e-001, 4.47405875e-002, 1.79389775e-001, 1.15333290e+001, 5.39195836e-002
1.09999999e-001, 5.53768687e-002, 0.00000000e+000, 2.04801157e-001, 4.46623005e-002, 1.77098349e-001, 1.16280479e+001, 5.53768687e-002
1.09999999e-001, 5.68341538e-002, 0.00000000e+000, 2.02089801e-001, 4.46146801e-002, 1.74714610e-001, 1.17078838e+001, 5.68341538e-002
1.09999999e-001, 5.82914390e-002, 0.00000000e+000, 1.99392810e-001, 4.45685573e-002, 1.72343820e-001, 1.17869892e+001, 5.82914390e-002
1.09999999e-001, 5.97487241e-002, 0.00000000e+000, 1.96717963e-001, 4.45224419e-002, 1.69992447e-001, 1.18660955e+001, 5.97487241e-002
1.09999999e-001, 6.12060092e-002, 0.00000000e+000, 1.94008589e-001, 4.45004068e-002, 1.67618871e-001, 1.19288549e+001, 6.12060092e-002
1.09999999e-001, 6.26632944e-002, 0.00000000e+000, 1.91302910e-001, 4.44850400e-002, 1.65250614e-001, 1.19870844e+001, 6.26632944e-002
1.09999999e-001, 6.41205832e-002, 0.00000000e+000, 1.88617066e-001, 4.44696806e-002, 1.62899554e-001, 1.20453110e+001, 6.41205832e-002
1.09999999e-001, 6.55778721e-002, 0.00000000e+000, 1.85940355e-001, 4.44708169e-002, 1.60569444e-001, 1.20919075e+001, 6.55778721e-002
1.09999999e-001, 6.70351610e-002, 0.00000000e+000, 1.83276698e-001, 4.44824062e-002, 1.58259258e-001, 1.21311445e+001, 6.70351610e-002
1.09999999e-001, 6.84924498e-002, 0.00000000e+000, 1.80633992e-001, 4.44939882e-002, 1.55967653e-001, 1.21703787e+001, 6.84924498e-002
1.09999999e-001, 6.99497387e-002, 0.00000000e+000, 1.78004295e-001, 4.45154980e-002, 1.53700054e-001, 1.22037640e+001, 6.99497387e-002
1.09999999e-001, 7.14070275e-002, 0.00000000e+000, 1.75385714e-001, 4.45495509e-002, 1.51458263e-001, 1.22297516e+001, 7.14070275e-002
1.09999999e-001, 7.28643164e-002, 0.00000000e+000, 1.72790349e-001, 4.45835963e-002, 1.49237454e-001, 1.22557430e+001, 7.28643164e-002
1.09999999e-001, 7.43216053e-002, 0.00000000e+000, 1.70228526e-001, 4.46221158e-002, 1.47053748e-001, 1.22797756e+001, 7.43216053e-002
1.09999999e-001, 7.57788941e-002, 0.00000000e+000, 1.67711899e-001, 4.46726121e-002, 1.44929454e-001, 1.22985458e+001, 7.57788941e-002
1.09999999e-001, 7.72361830e-002, 0.00000000e+000, 1.65213868e-001, 4.47231084e-002, 1.42822266e-001, 1.23173103e+001, 7.72361830e-002
1.09999999e-001, 7.86934718e-002, 0.00000000e+000, 1.62716836e-001, 4.47750352e-002, 1.40716568e-001, 1.23351507e+001, 7.86934718e-002
1.09999999e-001, 8.01507607e-002, 0.00000000e+000, 1.60073042e-001, 4.48396988e-002, 1.38483822e-001, 1.23448963e+001, 8.01507607e-002
1.09999999e-001, 8.16080496e-002, 0.00000000e+000, 1.57452106e-001, 4.49043661e-002, 1.36273131e-001, 1.23546429e+001, 8.16080496e-002
1.09999999e-001, 8.30653384e-002, 0.00000000e+000, 1.54855236e-001, 4.49690297e-002, 1.34085536e-001, 1.23643904e+001, 8.30653384e-002
1.09999999e-001, 8.45226273e-002, 0.00000000e+000, 1.51977450e-001, 4.50517163e-002, 1.31730527e-001, 1.23609142e+001, 8.45226273e-002
1.09999999e-001, 8.59799162e-002, 0.00000000e+000, 1.49106875e-001, 4.51357551e-002, 1.29388466e-001, 1.23564110e+001, 8.59799162e-002
1.09999999e-001, 8.74372050e-002, 0.00000000e+000, 1.46167397e-001, 4.52314243e-002, 1.26978174e-001, 1.23475132e+001, 8.74372050e-002
1.09999999e-001, 8.88944939e-002, 0.00000000e+000, 1.43155545e-001, 4.53381799e-002, 1.24497592e-001, 1.23344774e+001, 8.88944939e-002
1.09999999e-001, 9.03517827e-002, 0.00000000e+000, 1.40134364e-001, 4.54457216e-002, 1.22010209e-001, 1.23216257e+001, 9.03517827e-002
1.09999999e-001, 9.18090716e-002, 0.00000000e+000, 1.36838183e-001, 4.55608033e-002, 1.19282834e-001, 1.23105450e+001, 9.18090716e-002
1.09999999e-001, 9.32663605e-002, 0.00000000e+000, 1.33563712e-001, 4.56758849e-002, 1.16575897e-001, 1.22994623e+001, 9.32663605e-002
1.09999999e-001, 9.47236493e-002, 0.00000000e+000, 1.30138159e-001, 4.57804166e-002, 1.13733687e-001, 1.22985172e+001, 9.47236493e-002
1.09999999e-001, 9.61809382e-002, 0.00000000e+000, 1.26656666e-001, 4.58799563e-002, 1.10841244e-001, 1.23023777e+001, 9.61809382e-002
1.09999999e-001, 9.76382270e-002, 0.00000000e+000, 1.23171762e-001, 4.59622405e-002, 1.07937396e-001, 1.23143301e+001, 9.76382270e-002
1.09999999e-001, 9.90955159e-002, 0.00000000e+000, 1.19619481e-001, 4.59956750e-002, 1.04949579e-001, 1.23491879e+001, 9.90955159e-002
1.09999999e-001, 1.00552805e-001, 0.00000000e+000, 1.16090953e-001, 4.60291207e-002, 1.01983890e-001, 1.23840475e+001, 1.00552805e-001
1.09999999e-001, 1.02010094e-001, 0.00000000e+000, 1.12607412e-001, 4.59805802e-002, 9.89979580e-002, 1.24320927e+001, 1.02010094e-001
1.09999999e-001, 1.03467382e-001, 0.00000000e+000, 1.09156922e-001, 4.59168553e-002, 9.60336700e-002, 1.24825811e+001, 1.03467382e-001
1.09999999e-001, 1.04924671e-001, 0.00000000e+000, 1.05790809e-001, 4.58208844e-002, 9.31762233e-002, 1.25246887e+001, 1.04924671e-001
1.09999999e-001, 1.06381960e-001, 0.00000000e+000, 1.02534674e-001, 4.56815474e-002, 9.04570743e-002, 1.25554504e+001, 1.06381960e-001
1.09999999e-001, 1.07839249e-001, 0.00000000e+000, 9.93690193e-002, 4.55271974e-002, 8.78037885e-002, 1.25577812e+001, 1.07839249e-001
1.09999999e-001, 1.09296538e-001, 0.00000000e+000, 9.62562636e-002, 4.53657657e-002, 8.51933435e-002, 1.25467033e+001, 1.09296538e-001
1.09999999e-001, 1.10753827e-001, 0.00000000e+000, 9.30574462e-002, 4.52316105e-002, 8.25369209e-002, 1.25135632e+001, 1.10753827e-001
1.09999999e-001, 1.12211116e-001, 0.00000000e+000, 8.99075344e-002, 4.51079756e-002, 7.99279809e-002, 1.24802761e+001, 1.12211116e-001
1.09999999e-001, 1.13668405e-001, 0.00000000e+000, 8.69161487e-002, 4.50217687e-002, 7.74531588e-002, 1.24532509e+001, 1.13668405e-001
1.09999999e-001, 1.15125693e-001, 0.00000000e+000, 8.40569064e-002, 4.49527465e-002, 7.50859380e-002, 1.24363670e+001, 1.15125693e-001
1.09999999e-001, 1.16582982e-001, 0.00000000e+000, 8.13575685e-002, 4.49055769e-002, 7.28472546e-002, 1.24324560e+001, 1.16582982e-001
1.09999999e-001, 1.18040271e-001, 0.00000000e+000, 7.88720697e-002, 4.48674448e-002, 7.07842335e-002, 1.24330931e+001, 1.18040271e-001
1.09999999e-001, 1.19497560e-001, 0.00000000e+000, 7.64980540e-002, 4.48333696e-002, 6.88150004e-002, 1.24357357e+001, 1.19497560e-001
1.09999999e-001, 1.20954849e-001, 0.00000000e+000, 7.45091438e-002, 4.47927043e-002, 6.71705753e-002, 1.24216862e+001, 1.20954849e-001
1.09999999e-001, 1.22412138e-001, 0.00000000e+000, 7.26432651e-002, 4.47497219e-002, 6.56301901e-002, 1.24069214e+001, 1.22412138e-001
1.09999999e-001, 1.23869427e-001, 0.00000000e+000, 7.12194741e-002, 4.46961969e-002, 6.44475743e-002, 1.23973951e+001, 1.23869427e-001
1.09999999e-001, 1.25326708e-001, 0.00000000e+000, 6.99780881e-002, 4.46416475e-002, 6.34193271e-002, 1.23871775e+001, 1.25326708e-001
1.09999999e-001, 1.26783997e-001, 0.00000000e+000, 6.90483153e-002, 4.45852578e-002, 6.26522005e-002, 1.23756905e+001, 1.26783997e-001
1.09999999e-001, 1.28241286e-001, 0.00000000e+000, 6.83790892e-002, 4.45348844e-002, 6.21069185e-002, 1.23607512e+001, 1.28241286e-001
1.09999999e-001, 1.29698575e-001, 0.00000000e+000, 6.78963512e-002, 4.44888547e-002, 6.17205165e-002, 1.23433390e+001, 1.29698575e-001
1.09999999e-001, 1.31155863e-001, 0.00000000e+000, 6.76858276e-002, 4.44462374e-002, 6.15616255e-002, 1.23275890e+001, 1.31155863e-001
1.09999999e-001, 1.32613152e-001, 0.00000000e+000, 6.75545037e-002, 4.44051027e-002, 6.14685193e-002, 1.23125067e+001, 1.32613152e-001
1.09999999e-001, 1.34070441e-001, 0.00000000e+000, 6.78881407e-002, 4.43885401e-002, 6.17415570e-002, 1.23074932e+001, 1.34070441e-001
1.09999999e-001, 1.35527730e-001, 0.00000000e+000, 6.84161857e-002, 4.43774089e-002, 6.21902086e-002, 1.23040485e+001, 1.35527730e-001
1.09999999e-001, 1.36985019e-001, 0.00000000e+000, 6.95260540e-002, 4.43827622e-002, 6.31663129e-002, 1.23054543e+001, 1.36985019e-001
1.09999999e-001, 1.38442308e-001, 0.00000000e+000, 7.06403032e-002, 4.43881191e-002, 6.41466901e-002, 1.23068390e+001, 1.38442308e-001
1.09999999e-001, 1.39899597e-001, 0.00000000e+000, 7.19181821e-002, 4.43957672e-002, 6.52695447e-002, 1.23062859e+001, 1.39899597e-001
1.09999999e-001, 1.41356885e-001, 0.00000000e+000, 7.37984255e-002, 4.44120653e-002, 6.69134781e-002, 1.22983723e+001, 1.41356885e-001
1.09999999e-001, 1.42814174e-001, 0.00000000e+000, 7.56835565e-002, 4.44283672e-002, 6.85620084e-002, 1.22904615e+001, 1.42814174e-001
1.09999999e-001, 1.44271463e-001, 0.00000000e+000, 7.76817724e-002, 4.44514826e-002, 7.03006238e-002, 1.22848454e+001, 1.44271463e-001
1.09999999e-001, 1.45728752e-001, 0.00000000e+000, 8.01975355e-002, 4.45065200e-002, 7.24505931e-002, 1.22899704e+001, 1.45728752e-001
1.09999999e-001, 1.47186041e-001, 0.00000000e+000, 8.27272534e-002, 4.45615463e-002, 7.46142417e-002, 1.22950974e+001, 1.47186041e-001
1.09999999e-001, 1.48643330e-001, 0.00000000e+000, 8.53483081e-002, 4.46219333e-002, 7.68549368e-002, 1.23021908e+001, 1.48643330e-001
1.09999999e-001, 1.50100619e-001, 0.00000000e+000, 8.84670317e-002, 4.47149910e-002, 7.95076266e-002, 1.23213778e+001, 1.50100619e-001
1.09999999e-001, 1.51557907e-001, 0.00000000e+000, 9.16054174e-002, 4.48080339e-002, 8.21799338e-002, 1.23405685e+001, 1.51557907e-001
1.09999999e-001, 1.53015196e-001, 0.00000000e+000, 9.48074535e-002, 4.49045673e-002, 8.49078074e-002, 1.23603916e+001, 1.53015196e-001
1.09999999e-001, 1.54472485e-001, 0.00000000e+000, 9.84141901e-002, 4.50305566e-002, 8.79758969e-002, 1.23858891e+001, 1.54472485e-001
1.09999999e-001, 1.55929774e-001, 0.00000000e+000, 1.02045320e-001, 4.51565459e-002, 9.10683274e-002, 1.24113770e+001, 1.55929774e-001
1.09999999e-001, 1.57387063e-001, 0.00000000e+000, 1.05718583e-001, 4.52844948e-002, 9.41996723e-002, 1.24367838e+001, 1.57387063e-001
1.09999999e-001, 1.58844352e-001, 0.00000000e+000, 1.09694906e-001, 4.54387963e-002, 9.75872129e-002, 1.24610672e+001, 1.58844352e-001
1.09999999e-001, 1.60301641e-001, 0.00000000e+000, 1.13701001e-001, 4.55930904e-002, 1.01003759e-001, 1.24853477e+001, 1.60301641e-001
1.09999999e-001, 1.61758929e-001, 0.00000000e+000, 1.17739379e-001, 4.57480736e-002, 1.04451418e-001, 1.25092983e+001, 1.61758929e-001
1.09999999e-001, 1.63216218e-001, 0.00000000e+000, 1.21966660e-001, 4.59226333e-002, 1.08069845e-001, 1.25237646e+001, 1.63216218e-001
1.09999999e-001, 1.64673507e-001, 0.00000000e+000, 1.26225129e-001, 4.60971817e-002, 1.11718141e-001, 1.25382271e+001, 1.64673507e-001
1.09999999e-001, 1.66130796e-001, 0.00000000e+000, 1.30511731e-001, 4.62717414e-002, 1.15393519e-001, 1.25526934e+001, 1.66130796e-001
1.09999999e-001, 1.67588085e-001, 0.00000000e+000, 1.34798631e-001, 4.64532711e-002, 1.19092867e-001, 1.25547247e+001, 1.67588085e-001
1.09999999e-001, 1.69045374e-001, 0.00000000e+000, 1.39111415e-001, 4.66348082e-002, 1.22817606e-001, 1.25567322e+001, 1.69045374e-001
1.09999999e-001, 1.70502663e-001, 0.00000000e+000, 1.43447787e-001, 4.68163528e-002, 1.26565531e-001, 1.25587416e+001, 1.70502663e-001
1.09999999e-001, 1.71959952e-001, 0.00000000e+000, 1.47577271e-001, 4.70012091e-002, 1.30159706e-001, 1.25504799e+001, 1.71959952e-001
1.09999999e-001, 1.73417240e-001, 0.00000000e+000, 1.51718095e-001, 4.71861996e-002, 1.33767381e-001, 1.25418262e+001, 1.73417240e-001
1.09999999e-001, 1.74874529e-001, 0.00000000e+000, 1.55877799e-001, 4.73711826e-002, 1.37393951e-001, 1.25331726e+001, 1.74874529e-001
1.09999999e-001, 1.76331818e-001, 0.00000000e+000, 1.59661725e-001, 4.75565307e-002, 1.40708864e-001, 1.25200138e+001, 1.76331818e-001
1.09999999e-001, 1.77789107e-001, 0.00000000e+000, 1.63433611e-001, 4.77418937e-002, 1.44016549e-001, 1.25064993e+001, 1.77789107e-001
1.09999999e-001, 1.79246396e-001, 0.00000000e+000, 1.67223439e-001, 4.79272678e-002, 1.47341907e-001, 1.24929857e+001, 1.79246396e-001
1.09999999e-001, 1.80703685e-001, 0.00000000e+000, 1.70475677e-001, 4.81106043e-002, 1.50207072e-001, 1.24778328e+001, 1.80703685e-001
1.09999999e-001, 1.82160974e-001, 0.00000000e+000, 1.73679695e-001, 4.82936837e-002, 1.53032780e-001, 1.24624796e+001, 1.82160974e-001
1.09999999e-001, 1.83618262e-001, 0.00000000e+000, 1.76902190e-001, 4.84767780e-002, 1.55876368e-001, 1.24471283e+001, 1.83618262e-001
1.09999999e-001, 1.85075551e-001, 0.00000000e+000, 1.79448083e-001, 4.86618765e-002, 1.58138141e-001, 1.24326839e+001, 1.85075551e-001
1.09999999e-001, 1.86532840e-001, 0.00000000e+000, 1.81894884e-001, 4.88473214e-002, 1.60316125e-001, 1.24183931e+001, 1.86532840e-001
1.09999999e-001, 1.87990129e-001, 0.00000000e+000, 1.84359252e-001, 4.90327701e-002, 1.62510738e-001, 1.24041023e+001, 1.87990129e-001
1.09999999e-001, 1.89447418e-001, 0.00000000e+000, 1.86005473e-001, 4.92184199e-002, 1.64007306e-001, 1.23943748e+001, 1.89447418e-001
1.09999999e-001, 1.90904707e-001, 0.00000000e+000, 1.87483534e-001, 4.94041145e-002, 1.65361315e-001, 1.23856459e+001, 1.90904707e-001
1.09999999e-001, 1.92361996e-001, 0.00000000e+000, 1.88976407e-001, 4.95898053e-002, 1.66729167e-001, 1.23769169e+001, 1.92361996e-001
1.09999999e-001, 1.93819284e-001, 0.00000000e+000, 1.89596027e-001, 4.97750491e-002, 1.67353943e-001, 1.23725491e+001, 1.93819284e-001
1.09999999e-001, 1.95276573e-001, 0.00000000e+000, 1.89985260e-001, 4.99601662e-002, 1.67783022e-001, 1.23693771e+001, 1.95276573e-001
1.09999999e-001, 1.96733862e-001, 0.00000000e+000, 1.90388173e-001, 5.01452871e-002, 1.68224350e-001, 1.23662081e+001, 1.96733862e-001
1.09999999e-001, 1.98191151e-001, 0.00000000e+000, 1.90048233e-001, 5.03316112e-002, 1.68027595e-001, 1.23637924e+001, 1.98191151e-001
1.09999999e-001, 1.99648440e-001, 0.00000000e+000, 1.89468756e-001, 5.05183488e-002, 1.67624786e-001, 1.23616314e+001, 1.99648440e-001
1.09999999e-001, 2.01105729e-001, 0.00000000e+000, 1.88904032e-001, 5.07050864e-002, 1.67234376e-001, 1.23594704e+001, 2.01105729e-001
1.09999999e-001, 2.02563018e-001, 0.00000000e+000, 1.87767401e-001, 5.08923344e-002, 1.66346669e-001, 1.23558054e+001, 2.02563018e-001
1.09999999e-001, 2.04020306e-001, 0.00000000e+000, 1.86410382e-001, 5.10797948e-002, 1.65266410e-001, 1.23515339e+001, 2.04020306e-001
1.09999999e-001, 2.05477595e-001, 0.00000000e+000, 1.85069531e-001, 5.12672514e-002, 1.64199084e-001, 1.23472633e+001, 2.05477595e-001
1.09999999e-001, 2.06934884e-001, 0.00000000e+000, 1.83264196e-001, 5.14548384e-002, 1.62723765e-001, 1.23410196e+001, 2.06934884e-001
1.09999999e-001, 2.08392173e-001, 0.00000000e+000, 1.81246161e-001, 5.16424924e-002, 1.61060467e-001, 1.23338346e+001, 2.08392173e-001
1.09999999e-001, 2.09849462e-001, 0.00000000e+000, 1.79245010e-001, 5.18301427e-002, 1.59410030e-001, 1.23266478e+001, 2.09849462e-001
1.09999999e-001, 2.11306751e-001, 0.00000000e+000, 1.76861748e-001, 5.20185269e-002, 1.57419741e-001, 1.23175468e+001, 2.11306751e-001
1.09999999e-001, 2.12764040e-001, 0.00000000e+000, 1.74271256e-001, 5.22073135e-002, 1.55243888e-001, 1.23073769e+001, 2.12764040e-001
1.09999999e-001, 2.14221328e-001, 0.00000000e+000, 1.71696931e-001, 5.23961112e-002, 1.53079808e-001, 1.22972059e+001, 2.14221328e-001
1.09999999e-001, 2.15678617e-001, 0.00000000e+000, 1.68865651e-001, 5.25853746e-002, 1.50680006e-001, 1.22867260e+001, 2.15678617e-001
1.09999999e-001, 2.17135906e-001, 0.00000000e+000, 1.65875897e-001, 5.27749397e-002, 1.48132876e-001, 1.22760401e+001, 2.17135906e-001
1.09999999e-001, 2.18593195e-001, 0.00000000e+000, 1.62907347e-001, 5.29645011e-002, 1.45600632e-001, 1.22653570e+001, 2.18593195e-001
1.09999999e-001, 2.20050484e-001, 0.00000000e+000, 1.59655973e-001, 5.31527810e-002, 1.42818749e-001, 1.22552814e+001, 2.20050484e-001
1.09999999e-001, 2.21507773e-001, 0.00000000e+000, 1.56205207e-001, 5.33400588e-002, 1.39858171e-001, 1.22456636e+001, 2.21507773e-001
1.09999999e-001, 2.22965062e-001, 0.00000000e+000, 1.52788758e-001, 5.35273477e-002, 1.36921316e-001, 1.22360458e+001, 2.22965062e-001
1.09999999e-001, 2.24422351e-001, 0.00000000e+000, 1.48964718e-001, 5.37134930e-002, 1.33640528e-001, 1.22255974e+001, 2.24422351e-001
1.09999999e-001, 2.25879639e-001, 0.00000000e+000, 1.44799352e-001, 5.38986586e-002, 1.30069047e-001, 1.22144299e+001, 2.25879639e-001
1.09999999e-001, 2.27336928e-001, 0.00000000e+000, 1.40684739e-001, 5.40838093e-002, 1.26531646e-001, 1.22032585e+001, 2.27336928e-001
1.09999999e-001, 2.28794217e-001, 0.00000000e+000, 1.36120141e-001, 5.42672351e-002, 1.22619897e-001, 1.21893454e+001, 2.28794217e-001
1.09999999e-001, 2.30251506e-001, 0.00000000e+000, 1.31105214e-001, 5.44489101e-002, 1.18332028e-001, 1.21726704e+001, 2.30251506e-001
1.09999999e-001, 2.31708795e-001, 0.00000000e+000, 1.26152411e-001, 5.46305850e-002, 1.14083700e-001, 1.21559963e+001, 2.31708795e-001
1.09999999e-001, 2.33166084e-001, 0.00000000e+000, 1.20916106e-001, 5.48083149e-002, 1.09590560e-001, 1.21369162e+001, 2.33166084e-001
1.09999999e-001, 2.34623373e-001, 0.00000000e+000, 1.15331605e-001, 5.49814887e-002, 1.04799896e-001, 1.21150475e+001, 2.34623373e-001
1.09999999e-001, 2.36080661e-001, 0.00000000e+000, 1.09809779e-001, 5.51546477e-002, 1.00046515e-001, 1.20931807e+001, 2.36080661e-001
1.09999999e-001, 2.37537950e-001, 0.00000000e+000, 1.04254887e-001, 5.53212315e-002, 9.52470899e-002, 1.20738859e+001, 2.37537950e-001
1.09999999e-001, 2.38995239e-001, 0.00000000e+000, 9.86170471e-002, 5.54789826e-002, 9.03626904e-002, 1.20580292e+001, 2.38995239e-001
1.09999999e-001, 2.40452528e-001, 0.00000000e+000, 9.30368081e-002, 5.56367487e-002, 8.55112523e-002, 1.20421734e+001, 2.40452528e-001
1.09999999e-001, 2.41909817e-001, 0.00000000e+000, 8.76091644e-002, 5.57751581e-002, 8.07538331e-002, 1.20328588e+001, 2.41909817e-001
1.09999999e-001, 2.43367106e-001, 0.00000000e+000, 8.23796540e-002, 5.58835864e-002, 7.61198997e-002, 1.20336847e+001, 2.43367106e-001
1.09999999e-001, 2.44824395e-001, 0.00000000e+000, 7.72253200e-002, 5.59920147e-002, 7.15276673e-002, 1.20345097e+001, 2.44824395e-001
1.09999999e-001, 2.46281683e-001, 0.00000000e+000, 7.23137408e-002, 5.60622066e-002, 6.70867339e-002, 1.20470896e+001, 2.46281683e-001
1.09999999e-001, 2.47738972e-001, 0.00000000e+000, 6.77831545e-002, 5.60633950e-002, 6.28862679e-002, 1.20808754e+001, 2.47738972e-001
1.09999999e-001, 2.49196261e-001, 0.00000000e+000, 6.33818582e-002, 5.60646094e-002, 5.87553084e-002, 1.21146641e+001, 2.49196261e-001
1.09999999e-001, 2.50653535e-001, 0.00000000e+000, 5.92029691e-002, 5.60117178e-002, 5.47570214e-002, 1.21600685e+001, 2.50653535e-001
1.09999999e-001, 2.52110809e-001, 0.00000000e+000, 5.53247258e-002, 5.58443740e-002, 5.09460531e-002, 1.22300491e+001, 2.52110809e-001
