
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 5.68341538e-002, 0.00000000e+000, 2.18294933e-001, 4.76449616e-002, 1.94430560e-001, 1.01350822e+001, 5.68341538e-002
1.09999999e-001, 5.82914390e-002, 0.00000000e+000, 2.19586492e-001, 4.71976362e-002, 1.94767982e-001, 1.00935001e+001, 5.82914390e-002
1.09999999e-001, 5.97487241e-002, 0.00000000e+000, 2.21530959e-001, 4.67503183e-002, 1.95713833e-001, 1.00519199e+001, 5.97487241e-002
1.09999999e-001, 6.12060092e-002, 0.00000000e+000, 2.21759945e-001, 4.64593433e-002, 1.95221975e-001, 1.00640135e+001, 6.12060092e-002
1.09999999e-001, 6.26632944e-002, 0.00000000e+000, 2.21828714e-001, 4.62117195e-002, 1.94640726e-001, 1.00909939e+001, 6.26632944e-002
1.09999999e-001, 6.41205832e-002, 0.00000000e+000, 2.22372144e-001, 4.59640957e-002, 1.94523960e-001, 1.01179695e+001, 6.41205832e-002
1.09999999e-001, 6.55778721e-002, 0.00000000e+000, 2.22337827e-001, 4.57602292e-002, 1.94023252e-001, 1.01826477e+001, 6.55778721e-002
1.09999999e-001, 6.70351610e-002, 0.00000000e+000, 2.21952468e-001, 4.55840677e-002, 1.93296149e-001, 1.02711754e+001, 6.70351610e-002
1.09999999e-001, 6.84924498e-002, 0.00000000e+000, 2.21843585e-001, 4.54079062e-002, 1.92846209e-001, 1.03597012e+001, 6.84924498e-002
1.09999999e-001, 6.99497387e-002, 0.00000000e+000, 2.21528471e-001, 4.52341661e-002, 1.92293793e-001, 1.04659653e+001, 6.99497387e-002
1.09999999e-001, 7.14070275e-002, 0.00000000e+000, 2.20779285e-001, 4.50635068e-002, 1.91436842e-001, 1.05945911e+001, 7.14070275e-002
1.09999999e-001, 7.28643164e-002, 0.00000000e+000, 2.20168471e-001, 4.48928326e-002, 1.90720245e-001, 1.07232199e+001, 7.28643164e-002
1.09999999e-001, 7.43216053e-002, 0.00000000e+000, 2.19450057e-001, 4.47243601e-002, 1.89945966e-001, 1.08552504e+001, 7.43216053e-002
1.09999999e-001, 7.57788941e-002, 0.00000000e+000, 2.18162939e-001, 4.45618071e-002, 1.88732252e-001, 1.09964151e+001, 7.57788941e-002
1.09999999e-001, 7.72361830e-002, 0.00000000e+000, 2.16946512e-001, 4.43992391e-002, 1.87589958e-001, 1.11375732e+001, 7.72361830e-002
1.09999999e-001, 7.86934718e-002, 0.00000000e+000, 2.15711966e-001, 4.42395546e-002, 1.86441854e-001, 1.12775726e+001, 7.86934718e-002
1.09999999e-001, 8.01507607e-002, 0.00000000e+000, 2.13729516e-001, 4.41053808e-002, 1.84651673e-001, 1.14074125e+001, 8.01507607e-002
1.09999999e-001, 8.16080496e-002, 0.00000000e+000, 2.11791828e-001, 4.39712219e-002, 1.82905927e-001, 1.15372505e+001, 8.16080496e-002
1.09999999e-001, 8.30653384e-002, 0.00000000e+000, 2.09900141e-001, 4.38370518e-002, 1.81205899e-001, 1.16670923e+001, 8.30653384e-002
1.09999999e-001, 8.45226273e-002, 0.00000000e+000, 2.07384557e-001, 4.37301919e-002, 1.79019481e-001, 1.17737408e+001, 8.45226273e-002
1.09999999e-001, 8.59799162e-002, 0.00000000e+000, 2.04853341e-001, 4.36253846e-002, 1.76825091e-001, 1.18786087e+001, 8.59799162e-002
1.09999999e-001, 8.74372050e-002, 0.00000000e+000, 2.02202424e-001, 4.35364246e-002, 1.74525246e-001, 1.19677067e+001, 8.74372050e-002
1.09999999e-001, 8.88944939e-002, 0.00000000e+000, 1.99430928e-001, 4.34625521e-002, 1.72118992e-001, 1.20418558e+001, 8.88944939e-002
1.09999999e-001, 9.03517827e-002, 0.00000000e+000, 1.96645975e-001, 4.33921404e-002, 1.69704974e-001, 1.21139212e+001, 9.03517827e-002
1.09999999e-001, 9.18090716e-002, 0.00000000e+000, 1.93526000e-001, 4.33545187e-002, 1.67023674e-001, 1.21662827e+001, 9.18090716e-002
1.09999999e-001, 9.32663605e-002, 0.00000000e+000, 1.90430328e-001, 4.33169082e-002, 1.64365485e-001, 1.22186527e+001, 9.32663605e-002
1.09999999e-001, 9.47236493e-002, 0.00000000e+000, 1.87124774e-001, 4.33031730e-002, 1.61545426e-001, 1.22631683e+001, 9.47236493e-002
1.09999999e-001, 9.61809382e-002, 0.00000000e+000, 1.83732897e-001, 4.33007628e-002, 1.58661634e-001, 1.23039627e+001, 9.61809382e-002
1.09999999e-001, 9.76382270e-002, 0.00000000e+000, 1.80321947e-001, 4.33069356e-002, 1.55770123e-001, 1.23422365e+001, 9.76382270e-002
1.09999999e-001, 9.90955159e-002, 0.00000000e+000, 1.76803917e-001, 4.33374010e-002, 1.52805179e-001, 1.23733234e+001, 9.90955159e-002
1.09999999e-001, 1.00552805e-001, 0.00000000e+000, 1.73304960e-001, 4.33678702e-002, 1.49859235e-001, 1.24044056e+001, 1.00552805e-001
1.09999999e-001, 1.02010094e-001, 0.00000000e+000, 1.69784740e-001, 4.34234776e-002, 1.46872476e-001, 1.24257765e+001, 1.02010094e-001
1.09999999e-001, 1.03467382e-001, 0.00000000e+000, 1.66273326e-001, 4.34837341e-002, 1.43891364e-001, 1.24453487e+001, 1.03467382e-001
1.09999999e-001, 1.04924671e-001, 0.00000000e+000, 1.62762046e-001, 4.35579307e-002, 1.40947878e-001, 1.24569092e+001, 1.04924671e-001
1.09999999e-001, 1.06381960e-001, 0.00000000e+000, 1.59244999e-001, 4.36508544e-002, 1.38048470e-001, 1.24577093e+001, 1.06381960e-001
1.09999999e-001, 1.07839249e-001, 0.00000000e+000, 1.55795306e-001, 4.37685400e-002, 1.35179862e-001, 1.24507275e+001, 1.07839249e-001
1.09999999e-001, 1.09296538e-001, 0.00000000e+000, 1.52382478e-001, 4.38978858e-002, 1.32330641e-001, 1.24400749e+001, 1.09296538e-001
1.09999999e-001, 1.10753827e-001, 0.00000000e+000, 1.48995116e-001, 4.40633297e-002, 1.29501000e-001, 1.24280415e+001, 1.10753827e-001
1.09999999e-001, 1.12211116e-001, 0.00000000e+000, 1.45654812e-001, 4.42392007e-002, 1.26712322e-001, 1.24152002e+001, 1.12211116e-001
1.09999999e-001, 1.13668405e-001, 0.00000000e+000, 1.42481238e-001, 4.44492437e-002, 1.24066226e-001, 1.23992205e+001, 1.13668405e-001
1.09999999e-001, 1.15125693e-001, 0.00000000e+000, 1.39392182e-001, 4.46780547e-002, 1.21495999e-001, 1.23819408e+001, 1.15125693e-001
1.09999999e-001, 1.16582982e-001, 0.00000000e+000, 1.36406511e-001, 4.49308641e-002, 1.19019024e-001, 1.23630257e+001, 1.16582982e-001
1.09999999e-001, 1.18040271e-001, 0.00000000e+000, 1.33483797e-001, 4.52100448e-002, 1.16602167e-001, 1.23412018e+001, 1.18040271e-001
1.09999999e-001, 1.19497560e-001, 0.00000000e+000, 1.30591899e-001, 4.55008894e-002, 1.14214405e-001, 1.23180761e+001, 1.19497560e-001
1.09999999e-001, 1.20954849e-001, 0.00000000e+000, 1.27744094e-001, 4.58328351e-002, 1.11876920e-001, 1.22854080e+001, 1.20954849e-001
1.09999999e-001, 1.22412138e-001, 0.00000000e+000, 1.24886386e-001, 4.61774282e-002, 1.09536335e-001, 1.22499924e+001, 1.22412138e-001
1.09999999e-001, 1.23869427e-001, 0.00000000e+000, 1.21915355e-001, 4.65774499e-002, 1.07122399e-001, 1.22027807e+001, 1.23869427e-001
1.09999999e-001, 1.25326708e-001, 0.00000000e+000, 1.18774101e-001, 4.70023006e-002, 1.04585044e-001, 1.21514597e+001, 1.25326708e-001
1.09999999e-001, 1.26783997e-001, 0.00000000e+000, 1.15324110e-001, 4.74715233e-002, 1.01822495e-001, 1.20927677e+001, 1.26783997e-001
1.09999999e-001, 1.28241286e-001, 0.00000000e+000, 1.11718692e-001, 4.79803868e-002, 9.89502072e-002, 1.20297823e+001, 1.28241286e-001
1.09999999e-001, 1.29698575e-001, 0.00000000e+000, 1.08005144e-001, 4.85178344e-002, 9.60014388e-002, 1.19637165e+001, 1.29698575e-001
1.09999999e-001, 1.31155863e-001, 0.00000000e+000, 1.04580775e-001, 4.90771569e-002, 9.32771787e-002, 1.19019384e+001, 1.31155863e-001
1.09999999e-001, 1.32613152e-001, 0.00000000e+000, 1.01251423e-001, 4.96380925e-002, 9.06271338e-002, 1.18424149e+001, 1.32613152e-001
1.09999999e-001, 1.34070441e-001, 0.00000000e+000, 9.84160155e-002, 5.00550941e-002, 8.84044915e-002, 1.18289528e+001, 1.34070441e-001
1.09999999e-001, 1.35527730e-001, 0.00000000e+000, 9.57121924e-002, 5.04106656e-002, 8.62538815e-002, 1.18257504e+001, 1.35527730e-001
1.09999999e-001, 1.36985019e-001, 0.00000000e+000, 9.33961719e-002, 5.05796559e-002, 8.43139142e-002, 1.18537922e+001, 1.36985019e-001
1.09999999e-001, 1.38442308e-001, 0.00000000e+000, 9.10812616e-002, 5.07486537e-002, 8.23747441e-002, 1.18818130e+001, 1.38442308e-001
1.09999999e-001, 1.39899597e-001, 0.00000000e+000, 8.88627544e-002, 5.08695617e-002, 8.05172846e-002, 1.19140081e+001, 1.39899597e-001
1.09999999e-001, 1.41356885e-001, 0.00000000e+000, 8.70021284e-002, 5.08110896e-002, 7.89615363e-002, 1.19615812e+001, 1.41356885e-001
1.09999999e-001, 1.42814174e-001, 0.00000000e+000, 8.51436257e-002, 5.07526062e-002, 7.74075389e-002, 1.20091553e+001, 1.42814174e-001
1.09999999e-001, 1.44271463e-001, 0.00000000e+000, 8.33982751e-002, 5.06761856e-002, 7.59408996e-002, 1.20583715e+001, 1.44271463e-001
1.09999999e-001, 1.45728752e-001, 0.00000000e+000, 8.21732730e-002, 5.05159274e-002, 7.48751163e-002, 1.21152687e+001, 1.45728752e-001
1.09999999e-001, 1.47186041e-001, 0.00000000e+000, 8.09500068e-002, 5.03556728e-002, 7.38097876e-002, 1.21721697e+001, 1.47186041e-001
1.09999999e-001, 1.48643330e-001, 0.00000000e+000, 7.98021033e-002, 5.02017438e-002, 7.28049353e-002, 1.22291031e+001, 1.48643330e-001
1.09999999e-001, 1.50100619e-001, 0.00000000e+000, 7.91087300e-002, 5.00865430e-002, 7.21702799e-002, 1.22863274e+001, 1.50100619e-001
1.09999999e-001, 1.51557907e-001, 0.00000000e+000, 7.84235820e-002, 4.99713346e-002, 7.15406165e-002, 1.23435535e+001, 1.51557907e-001
1.09999999e-001, 1.53015196e-001, 0.00000000e+000, 7.77867883e-002, 4.98578548e-002, 7.09483325e-002, 1.24023581e+001, 1.53015196e-001
1.09999999e-001, 1.54472485e-001, 0.00000000e+000, 7.74986371e-002, 4.97594029e-002, 7.06387609e-002, 1.24749327e+001, 1.54472485e-001
1.09999999e-001, 1.55929774e-001, 0.00000000e+000, 7.72274137e-002, 4.96609472e-002, 7.03413114e-002, 1.25474968e+001, 1.55929774e-001
1.09999999e-001, 1.57387063e-001, 0.00000000e+000, 7.69808963e-002, 4.95605357e-002, 7.00608864e-002, 1.26208086e+001, 1.57387063e-001
1.09999999e-001, 1.58844352e-001, 0.00000000e+000, 7.68569633e-002, 4.94337268e-002, 6.98576570e-002, 1.27040291e+001, 1.58844352e-001
1.09999999e-001, 1.60301641e-001, 0.00000000e+000, 7.67516941e-002, 4.93069142e-002, 6.96675926e-002, 1.27872486e+001, 1.60301641e-001
1.09999999e-001, 1.61758929e-001, 0.00000000e+000, 7.66653866e-002, 4.91791256e-002, 6.94899261e-002, 1.28704700e+001, 1.61758929e-001
1.09999999e-001, 1.63216218e-001, 0.00000000e+000, 7.66020864e-002, 4.90231775e-002, 6.92990720e-002, 1.29537411e+001, 1.63216218e-001
1.09999999e-001, 1.64673507e-001, 0.00000000e+000, 7.65540674e-002, 4.88672182e-002, 6.91183433e-002, 1.30370092e+001, 1.64673507e-001
1.09999999e-001, 1.66130796e-001, 0.00000000e+000, 7.65213743e-002, 4.87112701e-002, 6.89478293e-002, 1.31202812e+001, 1.66130796e-001
1.09999999e-001, 1.67588085e-001, 0.00000000e+000, 7.60516375e-002, 4.85130884e-002, 6.84176236e-002, 1.31681900e+001, 1.67588085e-001
1.09999999e-001, 1.69045374e-001, 0.00000000e+000, 7.55855441e-002, 4.83148172e-002, 6.78893179e-002, 1.32160282e+001, 1.69045374e-001
1.09999999e-001, 1.70502663e-001, 0.00000000e+000, 7.51240477e-002, 4.81165536e-002, 6.73636794e-002, 1.32638702e+001, 1.70502663e-001
1.09999999e-001, 1.71959952e-001, 0.00000000e+000, 7.39863887e-002, 4.78663929e-002, 6.62931874e-002, 1.32396097e+001, 1.71959952e-001
1.09999999e-001, 1.73417240e-001, 0.00000000e+000, 7.28224963e-002, 4.76142094e-002, 6.52015954e-002, 1.32125483e+001, 1.73417240e-001
1.09999999e-001, 1.74874529e-001, 0.00000000e+000, 7.16589987e-002, 4.73620258e-002, 6.41103163e-002, 1.31854877e+001, 1.74874529e-001
1.09999999e-001, 1.76331818e-001, 0.00000000e+000, 7.04085156e-002, 4.70698886e-002, 6.28922731e-002, 1.30948915e+001, 1.76331818e-001
1.09999999e-001, 1.77789107e-001, 0.00000000e+000, 6.91542774e-002, 4.67745885e-002, 6.16648421e-002, 1.29992762e+001, 1.77789107e-001
1.09999999e-001, 1.79246396e-001, 0.00000000e+000, 6.79034740e-002, 4.64792922e-002, 6.04381226e-002, 1.29036627e+001, 1.79246396e-001
1.09999999e-001, 1.80703685e-001, 0.00000000e+000, 6.69517741e-002, 4.61501144e-002, 5.93649670e-002, 1.27689877e+001, 1.80703685e-001
1.09999999e-001, 1.82160974e-001, 0.00000000e+000, 6.60508126e-002, 4.58167940e-002, 5.83163649e-002, 1.26295404e+001, 1.82160974e-001
1.09999999e-001, 1.83618262e-001, 0.00000000e+000, 6.51657134e-002, 4.54834737e-002, 5.72742969e-002, 1.24900942e+001, 1.83618262e-001
1.09999999e-001, 1.85075551e-001, 0.00000000e+000, 6.43613413e-002, 4.51119095e-002, 5.62467389e-002, 1.23159199e+001, 1.85075551e-001
1.09999999e-001, 1.86532840e-001, 0.00000000e+000, 6.35827184e-002, 4.47338745e-002, 5.52263334e-002, 1.21358805e+001, 1.86532840e-001
1.09999999e-001, 1.87990129e-001, 0.00000000e+000, 6.28193691e-002, 4.43558432e-002, 5.42120226e-002, 1.19558411e+001, 1.87990129e-001
1.09999999e-001, 1.89447418e-001, 0.00000000e+000, 6.19173683e-002, 4.39293943e-002, 5.30707352e-002, 1.17522964e+001, 1.89447418e-001
