
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 5.68341538e-002, 0.00000000e+000, 1.72411308e-001, 1.68230519e-001, 1.47033334e-001, 2.74987659e+001, 5.68341538e-002
1.09999999e-001, 5.82914390e-002, 0.00000000e+000, 1.70903608e-001, 1.68282077e-001, 1.45766646e-001, 2.76036263e+001, 5.82914390e-002
1.09999999e-001, 5.97487241e-002, 0.00000000e+000, 1.69400871e-001, 1.68333650e-001, 1.44504517e-001, 2.77084885e+001, 5.97487241e-002
1.09999999e-001, 6.12060092e-002, 0.00000000e+000, 1.67862847e-001, 1.68382585e-001, 1.43211752e-001, 2.77904358e+001, 6.12060092e-002
1.09999999e-001, 6.26632944e-002, 0.00000000e+000, 1.66318402e-001, 1.68430820e-001, 1.41913563e-001, 2.78660393e+001, 6.26632944e-002
1.09999999e-001, 6.41205832e-002, 0.00000000e+000, 1.64778769e-001, 1.68478996e-001, 1.40619725e-001, 2.79416332e+001, 6.41205832e-002
1.09999999e-001, 6.55778721e-002, 0.00000000e+000, 1.63243711e-001, 1.68526411e-001, 1.39332741e-001, 2.80072517e+001, 6.55778721e-002
1.09999999e-001, 6.70351610e-002, 0.00000000e+000, 1.61714658e-001, 1.68573290e-001, 1.38052762e-001, 2.80665150e+001, 6.70351610e-002
1.09999999e-001, 6.84924498e-002, 0.00000000e+000, 1.60192266e-001, 1.68620139e-001, 1.36778802e-001, 2.81257801e+001, 6.84924498e-002
1.09999999e-001, 6.99497387e-002, 0.00000000e+000, 1.58698708e-001, 1.68667242e-001, 1.35533273e-001, 2.81804180e+001, 6.99497387e-002
1.09999999e-001, 7.14070275e-002, 0.00000000e+000, 1.57240689e-001, 1.68714568e-001, 1.34322405e-001, 2.82291126e+001, 7.14070275e-002
1.09999999e-001, 7.28643164e-002, 0.00000000e+000, 1.55790702e-001, 1.68761909e-001, 1.33119032e-001, 2.82778130e+001, 7.28643164e-002
1.09999999e-001, 7.43216053e-002, 0.00000000e+000, 1.54371411e-001, 1.68809742e-001, 1.31944373e-001, 2.83244171e+001, 7.43216053e-002
1.09999999e-001, 7.57788941e-002, 0.00000000e+000, 1.53019235e-001, 1.68858856e-001, 1.30833030e-001, 2.83653736e+001, 7.57788941e-002
1.09999999e-001, 7.72361830e-002, 0.00000000e+000, 1.51673689e-001, 1.68907940e-001, 1.29727960e-001, 2.84063129e+001, 7.72361830e-002
1.09999999e-001, 7.86934718e-002, 0.00000000e+000, 1.50327891e-001, 1.68957531e-001, 1.28622010e-001, 2.84466381e+001, 7.86934718e-002
1.09999999e-001, 8.01507607e-002, 0.00000000e+000, 1.48925230e-001, 1.69011131e-001, 1.27458557e-001, 2.84817734e+001, 8.01507607e-002
1.09999999e-001, 8.16080496e-002, 0.00000000e+000, 1.47531360e-001, 1.69064790e-001, 1.26304016e-001, 2.85169125e+001, 8.16080496e-002
1.09999999e-001, 8.30653384e-002, 0.00000000e+000, 1.46146566e-001, 1.69118389e-001, 1.25158638e-001, 2.85520535e+001, 8.30653384e-002
1.09999999e-001, 8.45226273e-002, 0.00000000e+000, 1.44577593e-001, 1.69175178e-001, 1.23890363e-001, 2.85770569e+001, 8.45226273e-002
1.09999999e-001, 8.59799162e-002, 0.00000000e+000, 1.43006176e-001, 1.69232205e-001, 1.22623749e-001, 2.86012115e+001, 8.59799162e-002
1.09999999e-001, 8.74372050e-002, 0.00000000e+000, 1.41380146e-001, 1.69290617e-001, 1.21301703e-001, 2.86213818e+001, 8.74372050e-002
1.09999999e-001, 8.88944939e-002, 0.00000000e+000, 1.39701426e-001, 1.69350371e-001, 1.19926691e-001, 2.86378326e+001, 8.88944939e-002
1.09999999e-001, 9.03517827e-002, 0.00000000e+000, 1.38017312e-001, 1.69410795e-001, 1.18547946e-001, 2.86538277e+001, 9.03517827e-002
1.09999999e-001, 9.18090716e-002, 0.00000000e+000, 1.36189967e-001, 1.69477761e-001, 1.17040791e-001, 2.86655464e+001, 9.18090716e-002
1.09999999e-001, 9.32663605e-002, 0.00000000e+000, 1.34375155e-001, 1.69544712e-001, 1.15545996e-001, 2.86772823e+001, 9.32663605e-002
1.09999999e-001, 9.47236493e-002, 0.00000000e+000, 1.32496521e-001, 1.69617504e-001, 1.13990232e-001, 2.86872063e+001, 9.47236493e-002
1.09999999e-001, 9.61809382e-002, 0.00000000e+000, 1.30593836e-001, 1.69693112e-001, 1.12411395e-001, 2.86962833e+001, 9.61809382e-002
1.09999999e-001, 9.76382270e-002, 0.00000000e+000, 1.28684923e-001, 1.69766903e-001, 1.10825107e-001, 2.87063999e+001, 9.76382270e-002
1.09999999e-001, 9.90955159e-002, 0.00000000e+000, 1.26731753e-001, 1.69835448e-001, 1.09191999e-001, 2.87193546e+001, 9.90955159e-002
1.09999999e-001, 1.00552805e-001, 0.00000000e+000, 1.24786101e-001, 1.69903994e-001, 1.07565917e-001, 2.87322979e+001, 1.00552805e-001
1.09999999e-001, 1.02010094e-001, 0.00000000e+000, 1.22755051e-001, 1.69969767e-001, 1.05845809e-001, 2.87504730e+001, 1.02010094e-001
1.09999999e-001, 1.03467382e-001, 0.00000000e+000, 1.20714247e-001, 1.70034975e-001, 1.04114123e-001, 2.87696152e+001, 1.03467382e-001
1.09999999e-001, 1.04924671e-001, 0.00000000e+000, 1.18613064e-001, 1.70095593e-001, 1.02353700e-001, 2.87913818e+001, 1.04924671e-001
1.09999999e-001, 1.06381960e-001, 0.00000000e+000, 1.16428502e-001, 1.70150012e-001, 1.00552544e-001, 2.88167229e+001, 1.06381960e-001
1.09999999e-001, 1.07839249e-001, 0.00000000e+000, 1.14163056e-001, 1.70187280e-001, 9.86575186e-002, 2.88480797e+001, 1.07839249e-001
1.09999999e-001, 1.09296538e-001, 0.00000000e+000, 1.11860923e-001, 1.70216471e-001, 9.67199355e-002, 2.88822689e+001, 1.09296538e-001
1.09999999e-001, 1.10753827e-001, 0.00000000e+000, 1.09298870e-001, 1.70216545e-001, 9.45452228e-002, 2.89379616e+001, 1.10753827e-001
1.09999999e-001, 1.12211116e-001, 0.00000000e+000, 1.06692456e-001, 1.70203835e-001, 9.23286304e-002, 2.90037498e+001, 1.12211116e-001
1.09999999e-001, 1.13668405e-001, 0.00000000e+000, 1.03956431e-001, 1.70144379e-001, 8.99853259e-002, 2.91068039e+001, 1.13668405e-001
1.09999999e-001, 1.15125693e-001, 0.00000000e+000, 1.01099335e-001, 1.70039594e-001, 8.75374153e-002, 2.92341557e+001, 1.15125693e-001
1.09999999e-001, 1.16582982e-001, 0.00000000e+000, 9.80904326e-002, 1.69876873e-001, 8.49585608e-002, 2.93926334e+001, 1.16582982e-001
1.09999999e-001, 1.18040271e-001, 0.00000000e+000, 9.49916020e-002, 1.69620335e-001, 8.22967812e-002, 2.95696449e+001, 1.18040271e-001
1.09999999e-001, 1.19497560e-001, 0.00000000e+000, 9.18655172e-002, 1.69322222e-001, 7.96112642e-002, 2.97548141e+001, 1.19497560e-001
1.09999999e-001, 1.20954849e-001, 0.00000000e+000, 8.86580795e-002, 1.68894649e-001, 7.68632665e-002, 2.98718452e+001, 1.20954849e-001
1.09999999e-001, 1.22412138e-001, 0.00000000e+000, 8.54507759e-002, 1.68442205e-001, 7.41230547e-002, 2.99655914e+001, 1.22412138e-001
1.09999999e-001, 1.23869427e-001, 0.00000000e+000, 8.21791217e-002, 1.67908937e-001, 7.13457465e-002, 2.99521255e+001, 1.23869427e-001
1.09999999e-001, 1.25326708e-001, 0.00000000e+000, 7.89190754e-002, 1.67355508e-001, 6.85908049e-002, 2.99167747e+001, 1.25326708e-001
1.09999999e-001, 1.26783997e-001, 0.00000000e+000, 7.56575316e-002, 1.66766107e-001, 6.58521131e-002, 2.98422451e+001, 1.26783997e-001
1.09999999e-001, 1.28241286e-001, 0.00000000e+000, 7.24081695e-002, 1.66119918e-001, 6.31441101e-002, 2.97631912e+001, 1.28241286e-001
1.09999999e-001, 1.29698575e-001, 0.00000000e+000, 6.91943839e-002, 1.65432841e-001, 6.04861155e-002, 2.96809082e+001, 1.29698575e-001
1.09999999e-001, 1.31155863e-001, 0.00000000e+000, 6.62680939e-002, 1.64671212e-001, 5.80861084e-002, 2.96353321e+001, 1.31155863e-001
1.09999999e-001, 1.32613152e-001, 0.00000000e+000, 6.34784102e-002, 1.63886800e-001, 5.58174066e-002, 2.95995064e+001, 1.32613152e-001
1.09999999e-001, 1.34070441e-001, 0.00000000e+000, 6.06560037e-002, 1.62928820e-001, 5.35439886e-002, 2.95924492e+001, 1.34070441e-001
1.09999999e-001, 1.35527730e-001, 0.00000000e+000, 5.78665175e-002, 1.61901563e-001, 5.12789078e-002, 2.95874710e+001, 1.35527730e-001
1.09999999e-001, 1.36985019e-001, 0.00000000e+000, 5.50842285e-002, 1.60663530e-001, 4.89487983e-002, 2.95889797e+001, 1.36985019e-001
1.09999999e-001, 1.38442308e-001, 0.00000000e+000, 5.23397624e-002, 1.59425497e-001, 4.66572717e-002, 2.95904369e+001, 1.38442308e-001
1.09999999e-001, 1.39899597e-001, 0.00000000e+000, 4.97002900e-002, 1.58072755e-001, 4.44861650e-002, 2.95821609e+001, 1.39899597e-001
1.09999999e-001, 1.41356885e-001, 0.00000000e+000, 4.73606326e-002, 1.56294152e-001, 4.26673777e-002, 2.95372925e+001, 1.41356885e-001
1.09999999e-001, 1.42814174e-001, 0.00000000e+000, 4.51168083e-002, 1.54515550e-001, 4.09399346e-002, 2.94924278e+001, 1.42814174e-001
1.09999999e-001, 1.44271463e-001, 0.00000000e+000, 4.30414565e-002, 1.52651459e-001, 3.93619426e-002, 2.94213715e+001, 1.44271463e-001
1.09999999e-001, 1.45728752e-001, 0.00000000e+000, 4.13202979e-002, 1.50387824e-001, 3.80774699e-002, 2.92279434e+001, 1.45728752e-001
1.09999999e-001, 1.47186041e-001, 0.00000000e+000, 3.96642983e-002, 1.48124188e-001, 3.68521437e-002, 2.90345211e+001, 1.47186041e-001
1.09999999e-001, 1.48643330e-001, 0.00000000e+000, 3.81308161e-002, 1.45876944e-001, 3.57320085e-002, 2.88219357e+001, 1.48643330e-001
1.09999999e-001, 1.50100619e-001, 0.00000000e+000, 3.69527452e-002, 1.43729925e-001, 3.49047929e-002, 2.84924393e+001, 1.50100619e-001
1.09999999e-001, 1.51557907e-001, 0.00000000e+000, 3.58173251e-002, 1.41582906e-001, 3.41121517e-002, 2.81629543e+001, 1.51557907e-001
1.09999999e-001, 1.53015196e-001, 0.00000000e+000, 3.47631685e-002, 1.39505416e-001, 3.33813727e-002, 2.78334427e+001, 1.53015196e-001
1.09999999e-001, 1.54472485e-001, 0.00000000e+000, 3.40350755e-002, 1.38018996e-001, 3.28872129e-002, 2.75043926e+001, 1.54472485e-001
1.09999999e-001, 1.55929774e-001, 0.00000000e+000, 3.33326161e-002, 1.36532590e-001, 3.24100554e-002, 2.71753197e+001, 1.55929774e-001
1.09999999e-001, 1.57387063e-001, 0.00000000e+000, 3.26640941e-002, 1.35111809e-001, 3.19528207e-002, 2.68540649e+001, 1.57387063e-001
1.09999999e-001, 1.58844352e-001, 0.00000000e+000, 3.20996307e-002, 1.34572893e-001, 3.15337777e-002, 2.66375828e+001, 1.58844352e-001
1.09999999e-001, 1.60301641e-001, 0.00000000e+000, 3.15353833e-002, 1.34033963e-001, 3.11150160e-002, 2.64210987e+001, 1.60301641e-001
1.09999999e-001, 1.61758929e-001, 0.00000000e+000, 3.09740510e-002, 1.33525893e-001, 3.06974705e-002, 2.62079124e+001, 1.61758929e-001
1.09999999e-001, 1.63216218e-001, 0.00000000e+000, 3.04965656e-002, 1.33901596e-001, 3.03131416e-002, 2.60892410e+001, 1.63216218e-001
1.09999999e-001, 1.64673507e-001, 0.00000000e+000, 3.00332233e-002, 1.34277284e-001, 2.99429167e-002, 2.59705677e+001, 1.64673507e-001
1.09999999e-001, 1.66130796e-001, 0.00000000e+000, 2.95846891e-002, 1.34652987e-001, 2.95873396e-002, 2.58519020e+001, 1.66130796e-001
1.09999999e-001, 1.67588085e-001, 0.00000000e+000, 2.91595552e-002, 1.36173233e-001, 2.91920621e-002, 2.58327789e+001, 1.67588085e-001
1.09999999e-001, 1.69045374e-001, 0.00000000e+000, 2.87996195e-002, 1.37695685e-001, 2.88535170e-002, 2.58138466e+001, 1.69045374e-001
1.09999999e-001, 1.70502663e-001, 0.00000000e+000, 2.85073761e-002, 1.39218152e-001, 2.85738707e-002, 2.57949181e+001, 1.70502663e-001
1.09999999e-001, 1.71959952e-001, 0.00000000e+000, 2.82727499e-002, 1.41772941e-001, 2.82574743e-002, 2.58996677e+001, 1.71959952e-001
1.09999999e-001, 1.73417240e-001, 0.00000000e+000, 2.82033365e-002, 1.44367978e-001, 2.80790012e-002, 2.60092545e+001, 1.73417240e-001
1.09999999e-001, 1.74874529e-001, 0.00000000e+000, 2.83027384e-002, 1.46962985e-001, 2.80465558e-002, 2.61188431e+001, 1.74874529e-001
1.09999999e-001, 1.76331818e-001, 0.00000000e+000, 2.87792757e-002, 1.49596766e-001, 2.82945354e-002, 2.63344345e+001, 1.76331818e-001
1.09999999e-001, 1.77789107e-001, 0.00000000e+000, 2.94899773e-002, 1.52233586e-001, 2.87443101e-002, 2.65583973e+001, 1.77789107e-001
1.09999999e-001, 1.79246396e-001, 0.00000000e+000, 3.04051209e-002, 1.54870406e-001, 2.93783061e-002, 2.67823620e+001, 1.79246396e-001
1.09999999e-001, 1.80703685e-001, 0.00000000e+000, 3.17053907e-002, 1.56879619e-001, 3.03580426e-002, 2.70077171e+001, 1.80703685e-001
1.09999999e-001, 1.82160974e-001, 0.00000000e+000, 3.31794061e-002, 1.58812150e-001, 3.14960778e-002, 2.72332401e+001, 1.82160974e-001
1.09999999e-001, 1.83618262e-001, 0.00000000e+000, 3.47830206e-002, 1.60744682e-001, 3.27558555e-002, 2.74587631e+001, 1.83618262e-001
1.09999999e-001, 1.85075551e-001, 0.00000000e+000, 3.62835750e-002, 1.62202030e-001, 3.39862332e-002, 2.76026115e+001, 1.85075551e-001
1.09999999e-001, 1.86532840e-001, 0.00000000e+000, 3.78036946e-002, 1.63579077e-001, 3.52494940e-002, 2.77326660e+001, 1.86532840e-001
1.09999999e-001, 1.87990129e-001, 0.00000000e+000, 3.93701307e-002, 1.64956152e-001, 3.65600325e-002, 2.78627186e+001, 1.87990129e-001
1.09999999e-001, 1.89447418e-001, 0.00000000e+000, 4.05753441e-002, 1.66113257e-001, 3.76063883e-002, 2.79404011e+001, 1.89447418e-001
1.09999999e-001, 1.90904707e-001, 0.00000000e+000, 4.17094901e-002, 1.67222083e-001, 3.86041664e-002, 2.80065746e+001, 1.90904707e-001
1.09999999e-001, 1.92361996e-001, 0.00000000e+000, 4.28576358e-002, 1.68330878e-001, 3.96173522e-002, 2.80727463e+001, 1.92361996e-001
1.09999999e-001, 1.93819284e-001, 0.00000000e+000, 4.36891504e-002, 1.69304699e-001, 4.03725915e-002, 2.81168728e+001, 1.93819284e-001
1.09999999e-001, 1.95276573e-001, 0.00000000e+000, 4.44375016e-002, 1.70241416e-001, 4.10608277e-002, 2.81549320e+001, 1.95276573e-001
1.09999999e-001, 1.96733862e-001, 0.00000000e+000, 4.51924428e-002, 1.71178088e-001, 4.17559110e-002, 2.81929970e+001, 1.96733862e-001
1.09999999e-001, 1.98191151e-001, 0.00000000e+000, 4.55833636e-002, 1.72024727e-001, 4.21559997e-002, 2.82135277e+001, 1.98191151e-001
1.09999999e-001, 1.99648440e-001, 0.00000000e+000, 4.58530001e-002, 1.72841147e-001, 4.24579568e-002, 2.82281818e+001, 1.99648440e-001
1.09999999e-001, 2.01105729e-001, 0.00000000e+000, 4.61251959e-002, 1.73657522e-001, 4.27624732e-002, 2.82428341e+001, 2.01105729e-001
1.09999999e-001, 2.02563018e-001, 0.00000000e+000, 4.61252071e-002, 1.74417168e-001, 4.28386256e-002, 2.82485619e+001, 2.02563018e-001
1.09999999e-001, 2.04020306e-001, 0.00000000e+000, 4.60163876e-002, 1.75154030e-001, 4.28234227e-002, 2.82507019e+001, 2.04020306e-001
