
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 5.68341538e-002, 0.00000000e+000, 9.23290476e-002, 5.47793470e-002, 9.71505791e-002, 2.47242317e+001, 5.68341538e-002
1.09999999e-001, 5.82914390e-002, 0.00000000e+000, 9.10489708e-002, 5.49004897e-002, 9.59002748e-002, 2.46991653e+001, 5.82914390e-002
1.09999999e-001, 5.97487241e-002, 0.00000000e+000, 8.97895768e-002, 5.50216250e-002, 9.46700871e-002, 2.46741047e+001, 5.97487241e-002
1.09999999e-001, 6.12060092e-002, 0.00000000e+000, 8.84342492e-002, 5.52160703e-002, 9.33441371e-002, 2.46381359e+001, 6.12060092e-002
1.09999999e-001, 6.26632944e-002, 0.00000000e+000, 8.70621502e-002, 5.54308333e-002, 9.20014605e-002, 2.45991497e+001, 6.26632944e-002
1.09999999e-001, 6.41205832e-002, 0.00000000e+000, 8.57056752e-002, 5.56455925e-002, 9.06742811e-002, 2.45601578e+001, 6.41205832e-002
1.09999999e-001, 6.55778721e-002, 0.00000000e+000, 8.43532234e-002, 5.59210628e-002, 8.93492326e-002, 2.45203667e+001, 6.55778721e-002
1.09999999e-001, 6.70351610e-002, 0.00000000e+000, 8.30053464e-002, 5.62349483e-002, 8.80276486e-002, 2.44800377e+001, 6.70351610e-002
1.09999999e-001, 6.84924498e-002, 0.00000000e+000, 8.16694498e-002, 5.65488376e-002, 8.67180005e-002, 2.44397087e+001, 6.84924498e-002
1.09999999e-001, 6.99497387e-002, 0.00000000e+000, 8.03437606e-002, 5.69052100e-002, 8.54175314e-002, 2.44018059e+001, 6.99497387e-002
1.09999999e-001, 7.14070275e-002, 0.00000000e+000, 7.90246874e-002, 5.73152415e-002, 8.41224790e-002, 2.43668919e+001, 7.14070275e-002
1.09999999e-001, 7.28643164e-002, 0.00000000e+000, 7.77146295e-002, 5.77252731e-002, 8.28365460e-002, 2.43319798e+001, 7.28643164e-002
1.09999999e-001, 7.43216053e-002, 0.00000000e+000, 7.64258876e-002, 5.81566505e-002, 8.15699697e-002, 2.43017063e+001, 7.43216053e-002
1.09999999e-001, 7.57788941e-002, 0.00000000e+000, 7.51749948e-002, 5.86453229e-002, 8.03360119e-002, 2.42838764e+001, 7.57788941e-002
1.09999999e-001, 7.72361830e-002, 0.00000000e+000, 7.39282072e-002, 5.91339990e-002, 7.91063979e-002, 2.42660370e+001, 7.72361830e-002
1.09999999e-001, 7.86934718e-002, 0.00000000e+000, 7.26904571e-002, 5.96269704e-002, 7.78852627e-002, 2.42486992e+001, 7.86934718e-002
1.09999999e-001, 8.01507607e-002, 0.00000000e+000, 7.14985877e-002, 6.01581670e-002, 7.67034143e-002, 2.42361336e+001, 8.01507607e-002
1.09999999e-001, 8.16080496e-002, 0.00000000e+000, 7.03099892e-002, 6.06893748e-002, 7.55248368e-002, 2.42235718e+001, 8.16080496e-002
1.09999999e-001, 8.30653384e-002, 0.00000000e+000, 6.91248029e-002, 6.12205751e-002, 7.43496940e-002, 2.42110119e+001, 8.30653384e-002
1.09999999e-001, 8.45226273e-002, 0.00000000e+000, 6.78903759e-002, 6.18194938e-002, 7.31262341e-002, 2.41876621e+001, 8.45226273e-002
1.09999999e-001, 8.59799162e-002, 0.00000000e+000, 6.66552708e-002, 6.24235012e-002, 7.19020367e-002, 2.41634331e+001, 8.59799162e-002
1.09999999e-001, 8.74372050e-002, 0.00000000e+000, 6.53754026e-002, 6.30683601e-002, 7.06320032e-002, 2.41455231e+001, 8.74372050e-002
1.09999999e-001, 8.88944939e-002, 0.00000000e+000, 6.40512556e-002, 6.37520477e-002, 6.93168342e-002, 2.41336632e+001, 8.88944939e-002
1.09999999e-001, 9.03517827e-002, 0.00000000e+000, 6.27255738e-002, 6.44363090e-002, 6.79994747e-002, 2.41244640e+001, 9.03517827e-002
1.09999999e-001, 9.18090716e-002, 0.00000000e+000, 6.13771155e-002, 6.51260316e-002, 6.66518882e-002, 2.41404552e+001, 9.18090716e-002
1.09999999e-001, 9.32663605e-002, 0.00000000e+000, 6.00292608e-002, 6.58157542e-002, 6.53050616e-002, 2.41564674e+001, 9.32663605e-002
1.09999999e-001, 9.47236493e-002, 0.00000000e+000, 5.86930849e-002, 6.64677024e-002, 6.39639273e-002, 2.41909466e+001, 9.47236493e-002
1.09999999e-001, 9.61809382e-002, 0.00000000e+000, 5.73625490e-002, 6.71017244e-002, 6.26256987e-002, 2.42341995e+001, 9.61809382e-002
1.09999999e-001, 9.76382270e-002, 0.00000000e+000, 5.60376048e-002, 6.77077249e-002, 6.12903312e-002, 2.42853031e+001, 9.76382270e-002
1.09999999e-001, 9.90955159e-002, 0.00000000e+000, 5.47275133e-002, 6.82343990e-002, 5.99616170e-002, 2.43585491e+001, 9.90955159e-002
1.09999999e-001, 1.00552805e-001, 0.00000000e+000, 5.34173995e-002, 6.87610656e-002, 5.86329885e-002, 2.44317894e+001, 1.00552805e-001
1.09999999e-001, 1.02010094e-001, 0.00000000e+000, 5.21369651e-002, 6.91964999e-002, 5.73305860e-002, 2.44879818e+001, 1.02010094e-001
1.09999999e-001, 1.03467382e-001, 0.00000000e+000, 5.08626774e-002, 6.96150288e-002, 5.60335442e-002, 2.45410156e+001, 1.03467382e-001
1.09999999e-001, 1.04924671e-001, 0.00000000e+000, 4.95897010e-002, 7.00492039e-002, 5.47393039e-002, 2.45728054e+001, 1.04924671e-001
1.09999999e-001, 1.06381960e-001, 0.00000000e+000, 4.83192988e-002, 7.05044344e-002, 5.34494109e-002, 2.45760555e+001, 1.06381960e-001
1.09999999e-001, 1.07839249e-001, 0.00000000e+000, 4.69950065e-002, 7.10348114e-002, 5.21058030e-002, 2.45681114e+001, 1.07839249e-001
1.09999999e-001, 1.09296538e-001, 0.00000000e+000, 4.56463397e-002, 7.16006160e-002, 5.07372357e-002, 2.45548820e+001, 1.09296538e-001
1.09999999e-001, 1.10753827e-001, 0.00000000e+000, 4.42508943e-002, 7.22145215e-002, 4.93199416e-002, 2.45453434e+001, 1.10753827e-001
1.09999999e-001, 1.12211116e-001, 0.00000000e+000, 4.28553931e-002, 7.28397965e-002, 4.79013994e-002, 2.45378971e+001, 1.12211116e-001
1.09999999e-001, 1.13668405e-001, 0.00000000e+000, 4.14651968e-002, 7.34997839e-002, 4.64880168e-002, 2.45383492e+001, 1.13668405e-001
1.09999999e-001, 1.15125693e-001, 0.00000000e+000, 4.00810279e-002, 7.41738752e-002, 4.50797416e-002, 2.45435696e+001, 1.15125693e-001
1.09999999e-001, 1.16582982e-001, 0.00000000e+000, 3.87036875e-002, 7.48658106e-002, 4.36775573e-002, 2.45549583e+001, 1.16582982e-001
1.09999999e-001, 1.18040271e-001, 0.00000000e+000, 3.73476222e-002, 7.55625144e-002, 4.22928929e-002, 2.45748730e+001, 1.18040271e-001
1.09999999e-001, 1.19497560e-001, 0.00000000e+000, 3.60039584e-002, 7.62614310e-002, 4.09175754e-002, 2.45985336e+001, 1.19497560e-001
1.09999999e-001, 1.20954849e-001, 0.00000000e+000, 3.46944928e-002, 7.69413561e-002, 3.95709015e-002, 2.46303062e+001, 1.20954849e-001
1.09999999e-001, 1.22412138e-001, 0.00000000e+000, 3.33946235e-002, 7.76137188e-002, 3.82307060e-002, 2.46632195e+001, 1.22412138e-001
1.09999999e-001, 1.23869427e-001, 0.00000000e+000, 3.21047269e-002, 7.82497153e-002, 3.68977822e-002, 2.46983109e+001, 1.23869427e-001
1.09999999e-001, 1.25326708e-001, 0.00000000e+000, 3.08148619e-002, 7.88658261e-002, 3.55610475e-002, 2.47363510e+001, 1.25326708e-001
1.09999999e-001, 1.26783997e-001, 0.00000000e+000, 2.95207091e-002, 7.94463977e-002, 3.42154615e-002, 2.47795906e+001, 1.26783997e-001
1.09999999e-001, 1.28241286e-001, 0.00000000e+000, 2.82250978e-002, 7.99741074e-002, 3.28619145e-002, 2.48167229e+001, 1.28241286e-001
1.09999999e-001, 1.29698575e-001, 0.00000000e+000, 2.69471053e-002, 8.04636702e-002, 3.15168425e-002, 2.48494816e+001, 1.29698575e-001
1.09999999e-001, 1.31155863e-001, 0.00000000e+000, 2.57915985e-002, 8.09144899e-002, 3.02703083e-002, 2.48963127e+001, 1.31155863e-001
1.09999999e-001, 1.32613152e-001, 0.00000000e+000, 2.47067381e-002, 8.13515559e-002, 2.90777143e-002, 2.49465218e+001, 1.32613152e-001
